name,record_id,instrument,chapter,filename,VIS_rmse,VIS_variance,VIS_coverage,NIR_rmse,NIR_variance,NIR_coverage,SWIR_rmse,SWIR_variance,SWIR_coverage,MWIR_rmse,MWIR_variance,MWIR_coverage,LWIR_rmse,LWIR_variance,LWIR_coverage
"Bambusa tuldoides (JPL216)",JPL216,becknic,vegetation,vegetation.tree.bambusa.tuldoides.tir.jpl216.jpl.nicolet.spectrum.txt,0.000150,1.000000,0.000000,0.000269,1.000000,0.000000,0.000209,1.000000,0.000000,0.002334,0.931684,0.999750,0.001124,0.982799,1.000000
"Bambusa tuldoides (JPL145)",JPL145,becknic,vegetation,vegetation.tree.bambusa.tuldoides.vswir.jpl145.jpl.asd.spectrum.txt,0.001238,0.999884,1.000000,0.000932,0.900139,1.000000,0.001339,0.999799,1.000000,0.000551,1.000000,0.000000,0.000348,1.000000,0.000000
"Bambusa tuldoides (JPL146)",JPL146,becknic,vegetation,vegetation.tree.bambusa.tuldoides.vswir.jpl146.jpl.asd.spectrum.txt,0.001251,0.999872,1.000000,0.001054,0.880267,1.000000,0.001341,0.999789,1.000000,0.000539,1.000000,0.000000,0.000350,1.000000,0.000000
"Bambusa tuldoides (JPL147)",JPL147,becknic,vegetation,vegetation.tree.bambusa.tuldoides.vswir.jpl147.jpl.asd.spectrum.txt,0.001096,0.999898,1.000000,0.001176,0.818174,1.000000,0.001252,0.999827,1.000000,0.000490,1.000000,0.000000,0.000294,1.000000,0.000000
"Bambusa tuldoides (JPL214)",JPL214,becknic,vegetation,vegetation.tree.bambusa.tuldoides.vswir.jpl214.jpl.asd.spectrum.txt,0.001566,0.999789,1.000000,0.001109,0.963394,1.000000,0.001910,0.999452,1.000000,0.000548,1.000000,0.000000,0.000356,1.000000,0.000000
"Bambusa tuldoides (JPL215)",JPL215,becknic,vegetation,vegetation.tree.bambusa.tuldoides.vswir.jpl215.jpl.asd.spectrum.txt,0.001158,0.999890,1.000000,0.000762,0.969897,1.000000,0.001738,0.999618,1.000000,0.000550,1.000000,0.000000,0.000358,1.000000,0.000000
"Bambusa tuldoides (JPL216)",JPL216,becknic,vegetation,vegetation.tree.bambusa.tuldoides.vswir.jpl216.jpl.asd.spectrum.txt,0.001608,0.999824,1.000000,0.000800,0.945388,1.000000,0.001288,0.999850,1.000000,0.000550,1.000000,0.000000,0.000358,1.000000,0.000000
"Beaucarnea recurvata (JPL068)",JPL068,becknic,vegetation,vegetation.tree.beaucarnea.recurvata.tir.jpl068.jpl.nicolet.spectrum.txt,0.000132,1.000000,0.000000,0.000188,1.000000,0.000000,0.000145,1.000000,0.000000,0.001487,0.833433,0.999750,0.000898,0.929939,1.000000
"Beaucarnea recurvata (JPL069)",JPL069,becknic,vegetation,vegetation.tree.beaucarnea.recurvata.tir.jpl069.jpl.nicolet.spectrum.txt,0.000127,1.000000,0.000000,0.000210,1.000000,0.000000,0.000162,1.000000,0.000000,0.001214,0.904405,0.999750,0.000768,0.945583,1.000000
"Beaucarnea recurvata (JPL070)",JPL070,becknic,vegetation,vegetation.tree.beaucarnea.recurvata.tir.jpl070.jpl.nicolet.spectrum.txt,0.000127,1.000000,0.000000,0.000202,1.000000,0.000000,0.000155,1.000000,0.000000,0.001568,0.866990,0.999750,0.000864,0.958663,1.000000
"Beaucarnea recurvata (JPL068)",JPL068,becknic,vegetation,vegetation.tree.beaucarnea.recurvata.vswir.jpl068.jpl.asd.spectrum.txt,0.002909,0.999561,1.000000,0.001372,0.986723,1.000000,0.001318,0.999878,1.000000,0.000451,1.000000,0.000000,0.000259,1.000000,0.000000
"Beaucarnea recurvata (JPL069)",JPL069,becknic,vegetation,vegetation.tree.beaucarnea.recurvata.vswir.jpl069.jpl.asd.spectrum.txt,0.003443,0.999371,1.000000,0.001190,0.984841,1.000000,0.000973,0.999928,1.000000,0.000533,1.000000,0.000000,0.000335,1.000000,0.000000
"Beaucarnea recurvata (JPL070)",JPL070,becknic,vegetation,vegetation.tree.beaucarnea.recurvata.vswir.jpl070.jpl.asd.spectrum.txt,0.001989,0.999784,1.000000,0.001688,0.980214,1.000000,0.001207,0.999890,1.000000,0.000418,1.000000,0.000000,0.000256,1.000000,0.000000
"Betula lenta (BELE-1-55)",BELE-1-55,becknic,vegetation,vegetation.tree.betula.lenta.tir.bele-1-55.ucsb.nicolet.spectrum.txt,0.000517,1.000000,0.000000,0.000403,1.000000,0.000000,0.000417,1.000000,0.000000,0.004787,0.877349,0.999750,0.002009,0.976878,1.000000
"Betula lenta (BELE-1-57)",BELE-1-57,becknic,vegetation,vegetation.tree.betula.lenta.tir.bele-1-57.ucsb.nicolet.spectrum.txt,0.000503,1.000000,0.000000,0.000478,1.000000,0.000000,0.000685,1.000000,0.000000,0.004362,0.934443,0.999750,0.002192,0.962377,1.000000
"Betula lenta (BELE-2-59)",BELE-2-59,becknic,vegetation,vegetation.tree.betula.lenta.tir.bele-2-59.ucsb.nicolet.spectrum.txt,0.000528,1.000000,0.000000,0.000433,1.000000,0.000000,0.000506,1.000000,0.000000,0.005006,0.902909,0.999750,0.001656,0.979426,1.000000
"Betula lenta (BELE-2-61)",BELE-2-61,becknic,vegetation,vegetation.tree.betula.lenta.tir.bele-2-61.ucsb.nicolet.spectrum.txt,0.000510,1.000000,0.000000,0.000393,1.000000,0.000000,0.000392,1.000000,0.000000,0.004446,0.915266,0.999750,0.001873,0.971956,1.000000
"Betula lenta (BELE-1-55)",BELE-1-55,becknic,vegetation,vegetation.tree.betula.lenta.vswir.bele-1-55.ucsb.asd.spectrum.txt,0.001790,0.999747,1.000000,0.000462,0.975572,1.000000,0.001093,0.999876,1.000000,0.000408,1.000000,0.000000,0.000262,1.000000,0.000000
"Betula lenta (BELE-1-57)",BELE-1-57,becknic,vegetation,vegetation.tree.betula.lenta.vswir.bele-1-57.ucsb.asd.spectrum.txt,0.002341,0.999568,1.000000,0.000742,0.924037,1.000000,0.001420,0.999751,1.000000,0.000525,1.000000,0.000000,0.000340,1.000000,0.000000
"Betula lenta (BELE-2-59)",BELE-2-59,becknic,vegetation,vegetation.tree.betula.lenta.vswir.bele-2-59.ucsb.asd.spectrum.txt,0.002941,0.999430,1.000000,0.001458,0.943438,1.000000,0.001172,0.999871,1.000000,0.000524,1.000000,0.000000,0.000363,1.000000,0.000000
"Betula lenta (BELE-2-61)",BELE-2-61,becknic,vegetation,vegetation.tree.betula.lenta.vswir.bele-2-61.ucsb.asd.spectrum.txt,0.002861,0.999472,1.000000,0.000437,0.990333,1.000000,0.001280,0.999858,1.000000,0.000490,1.000000,0.000000,0.000346,1.000000,0.000000
"Betula papyrifera (BEPA-1-31)",BEPA-1-31,becknic,vegetation,vegetation.tree.betula.papyrifera.tir.bepa-1-31.ucsb.nicolet.spectrum.txt,0.000126,1.000000,0.000000,0.000241,1.000000,0.000000,0.000186,1.000000,0.000000,0.003287,0.568664,0.999750,0.002123,0.929361,1.000000
"Betula papyrifera (BEPA-1-33)",BEPA-1-33,becknic,vegetation,vegetation.tree.betula.papyrifera.tir.bepa-1-33.ucsb.nicolet.spectrum.txt,0.000315,1.000000,0.000000,0.000340,1.000000,0.000000,0.000273,1.000000,0.000000,0.003781,0.807792,0.999750,0.001968,0.958589,1.000000
"Betula papyrifera (BEPA-2-35)",BEPA-2-35,becknic,vegetation,vegetation.tree.betula.papyrifera.tir.bepa-2-35.ucsb.nicolet.spectrum.txt,0.000127,1.000000,0.000000,0.000223,1.000000,0.000000,0.000172,1.000000,0.000000,0.003091,0.533486,0.999750,0.002012,0.973770,1.000000
"Betula papyrifera (BEPA-2-37)",BEPA-2-37,becknic,vegetation,vegetation.tree.betula.papyrifera.tir.bepa-2-37.ucsb.nicolet.spectrum.txt,0.000472,1.000000,0.000000,0.000542,1.000000,0.000000,0.000862,1.000000,0.000000,0.003816,0.853396,0.999750,0.002613,0.922053,1.000000
"Betula papyrifera (BEPA-1-31)",BEPA-1-31,becknic,vegetation,vegetation.tree.betula.papyrifera.vswir.bepa-1-31.ucsb.asd.spectrum.txt,0.001738,0.999787,1.000000,0.000297,0.989280,1.000000,0.001074,0.999913,1.000000,0.000271,1.000000,0.000000,0.000272,1.000000,0.000000
"Betula papyrifera (BEPA-1-33)",BEPA-1-33,becknic,vegetation,vegetation.tree.betula.papyrifera.vswir.bepa-1-33.ucsb.asd.spectrum.txt,0.002450,0.999577,1.000000,0.000428,0.947856,1.000000,0.001060,0.999898,1.000000,0.000533,1.000000,0.000000,0.000340,1.000000,0.000000
"Betula papyrifera (BEPA-2-35)",BEPA-2-35,becknic,vegetation,vegetation.tree.betula.papyrifera.vswir.bepa-2-35.ucsb.asd.spectrum.txt,0.001983,0.999788,1.000000,0.001877,0.944153,1.000000,0.001382,0.999896,1.000000,0.000536,1.000000,0.000000,0.000347,1.000000,0.000000
"Betula papyrifera (BEPA-2-37)",BEPA-2-37,becknic,vegetation,vegetation.tree.betula.papyrifera.vswir.bepa-2-37.ucsb.asd.spectrum.txt,0.002213,0.999678,1.000000,0.000524,0.959304,1.000000,0.001192,0.999891,1.000000,0.000426,1.000000,0.000000,0.000252,1.000000,0.000000
"Brachychiton discolor (JPL082)",JPL082,becknic,vegetation,vegetation.tree.brachychiton.discolor.tir.jpl082.jpl.nicolet.spectrum.txt,0.000132,1.000000,0.000000,0.000189,1.000000,0.000000,0.000145,1.000000,0.000000,0.002940,0.702913,0.999750,0.000851,0.974802,1.000000
"Brachychiton discolor (JPL083)",JPL083,becknic,vegetation,vegetation.tree.brachychiton.discolor.tir.jpl083.jpl.nicolet.spectrum.txt,0.000129,1.000000,0.000000,0.000196,1.000000,0.000000,0.000151,1.000000,0.000000,0.003040,0.670888,0.999750,0.000862,0.986878,1.000000
"Brachychiton discolor (JPL102)",JPL102,becknic,vegetation,vegetation.tree.brachychiton.discolor.tir.jpl102.jpl.nicolet.spectrum.txt,0.000128,1.000000,0.000000,0.000213,1.000000,0.000000,0.000164,1.000000,0.000000,0.002793,0.761696,0.999750,0.001162,0.959677,1.000000
"Brachychiton discolor (JPL082)",JPL082,becknic,vegetation,vegetation.tree.brachychiton.discolor.vswir.jpl082.jpl.asd.spectrum.txt,0.002557,0.999603,1.000000,0.001155,0.936435,1.000000,0.001719,0.999824,1.000000,0.000418,1.000000,0.000000,0.000256,1.000000,0.000000
"Brachychiton discolor (JPL083)",JPL083,becknic,vegetation,vegetation.tree.brachychiton.discolor.vswir.jpl083.jpl.asd.spectrum.txt,0.002964,0.999489,1.000000,0.001071,0.930090,1.000000,0.001796,0.999817,1.000000,0.000378,1.000000,0.000000,0.000293,1.000000,0.000000
"Brachychiton discolor (JPL102)",JPL102,becknic,vegetation,vegetation.tree.brachychiton.discolor.vswir.jpl102.jpl.asd.spectrum.txt,0.004246,0.999008,1.000000,0.001568,0.853185,1.000000,0.002131,0.999709,1.000000,0.000725,1.000000,0.000000,0.000520,1.000000,0.000000
"Brachychiton rupestris (JPL084)",JPL084,becknic,vegetation,vegetation.tree.brachychiton.rupestris.tir.jpl084.jpl.nicolet.spectrum.txt,0.000109,1.000000,0.000000,0.000152,1.000000,0.000000,0.000117,1.000000,0.000000,0.002318,0.638877,0.999750,0.000814,0.746665,1.000000
"Brachychiton rupestris (JPL085)",JPL085,becknic,vegetation,vegetation.tree.brachychiton.rupestris.tir.jpl085.jpl.nicolet.spectrum.txt,0.000107,1.000000,0.000000,0.000148,1.000000,0.000000,0.000114,1.000000,0.000000,0.002412,0.597204,0.999750,0.001123,0.586383,1.000000
"Brachychiton rupestris (JPL086)",JPL086,becknic,vegetation,vegetation.tree.brachychiton.rupestris.tir.jpl086.jpl.nicolet.spectrum.txt,0.000107,1.000000,0.000000,0.000148,1.000000,0.000000,0.000114,1.000000,0.000000,0.002652,0.566906,0.999750,0.001169,0.710078,1.000000
"Brachychiton rupestris (JPL084)",JPL084,becknic,vegetation,vegetation.tree.brachychiton.rupestris.vswir.jpl084.jpl.asd.spectrum.txt,0.003430,0.999209,1.000000,0.001298,0.919991,1.000000,0.001517,0.999844,1.000000,0.000534,1.000000,0.000000,0.000345,1.000000,0.000000
"Brachychiton rupestris (JPL085)",JPL085,becknic,vegetation,vegetation.tree.brachychiton.rupestris.vswir.jpl085.jpl.asd.spectrum.txt,0.002868,0.999401,1.000000,0.001503,0.895707,1.000000,0.001415,0.999834,1.000000,0.000411,1.000000,0.000000,0.000260,1.000000,0.000000
"Brachychiton rupestris (JPL086)",JPL086,becknic,vegetation,vegetation.tree.brachychiton.rupestris.vswir.jpl086.jpl.asd.spectrum.txt,0.002641,0.999596,1.000000,0.001113,0.952608,1.000000,0.001735,0.999821,1.000000,0.000499,1.000000,0.000000,0.000302,1.000000,0.000000
"Caesalpina cacalaco (JPL138)",JPL138,becknic,vegetation,vegetation.tree.caesalpina.cacalaco.vswir.jpl138.jpl.asd.spectrum.txt,0.002122,0.999811,1.000000,0.001525,0.971798,1.000000,0.001409,0.999904,1.000000,0.000257,1.000000,0.000000,0.000270,1.000000,0.000000
"Caesalpinia cacalaco (JPL067)",JPL067,becknic,vegetation,vegetation.tree.caesalpinia.cacalaco.tir.jpl067.jpl.nicolet.spectrum.txt,0.000120,1.000000,0.000000,0.000166,1.000000,0.000000,0.000128,1.000000,0.000000,0.001696,0.868672,0.999750,0.001181,0.899099,1.000000
"Caesalpinia cacalaco (JPL071)",JPL071,becknic,vegetation,vegetation.tree.caesalpinia.cacalaco.tir.jpl071.jpl.nicolet.spectrum.txt,0.000127,1.000000,0.000000,0.000176,1.000000,0.000000,0.000136,1.000000,0.000000,0.002180,0.866977,0.999750,0.001091,0.934345,1.000000
"Caesalpinia cacalaco (JPL241)",JPL241,becknic,vegetation,vegetation.tree.caesalpinia.cacalaco.tir.jpl241.jpl.nicolet.spectrum.txt,0.000097,1.000000,0.000000,0.000135,1.000000,0.000000,0.000104,1.000000,0.000000,0.002977,0.767052,0.999750,0.001575,0.858074,1.000000
"Caesalpinia cacalaco (JPL067)",JPL067,becknic,vegetation,vegetation.tree.caesalpinia.cacalaco.vswir.jpl067.jpl.asd.spectrum.txt,0.002253,0.999765,1.000000,0.001146,0.962653,1.000000,0.001653,0.999869,1.000000,0.000326,1.000000,0.000000,0.000293,1.000000,0.000000
"Caesalpinia cacalaco (JPL071)",JPL071,becknic,vegetation,vegetation.tree.caesalpinia.cacalaco.vswir.jpl071.jpl.asd.spectrum.txt,0.001839,0.999849,1.000000,0.001210,0.948083,1.000000,0.001488,0.999901,1.000000,0.000279,1.000000,0.000000,0.000273,1.000000,0.000000
"Caesalpinia cacalaco (JPL241)",JPL241,becknic,vegetation,vegetation.tree.caesalpinia.cacalaco.vswir.jpl241.jpl.asd.spectrum.txt,0.001339,0.999928,1.000000,0.002298,0.929548,1.000000,0.001212,0.999942,1.000000,0.000351,1.000000,0.000000,0.000310,1.000000,0.000000
"Calocedrus decrruens 1 (VH049)",VH049,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh049.ucsb.nicolet.spectrum.txt,0.000127,1.000000,0.000000,0.000245,1.000000,0.000000,0.000190,1.000000,0.000000,0.002145,0.917318,0.999750,0.001413,0.598388,1.000000
"Calocedrus decrruens 1 (VH050)",VH050,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh050.ucsb.nicolet.spectrum.txt,0.000127,1.000000,0.000000,0.000224,1.000000,0.000000,0.000173,1.000000,0.000000,0.002082,0.874119,0.999750,0.001414,0.638710,1.000000
"Calocedrus decrruens 2 (VH055)",VH055,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh055.ucsb.nicolet.spectrum.txt,0.000128,1.000000,0.000000,0.000247,1.000000,0.000000,0.000192,1.000000,0.000000,0.002305,0.889816,0.999750,0.001764,0.630590,1.000000
"Calocedrus decrruens 2 (VH056)",VH056,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh056.ucsb.nicolet.spectrum.txt,0.000151,1.000000,0.000000,0.000270,1.000000,0.000000,0.000210,1.000000,0.000000,0.002847,0.893607,0.999750,0.001861,0.638990,1.000000
"Calocedrus decrruens 3 (VH059)",VH059,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh059.ucsb.nicolet.spectrum.txt,0.000132,1.000000,0.000000,0.000253,1.000000,0.000000,0.000196,1.000000,0.000000,0.001751,0.949337,0.999750,0.001131,0.801863,1.000000
"Calocedrus decrruens 3 (VH060)",VH060,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh060.ucsb.nicolet.spectrum.txt,0.000126,1.000000,0.000000,0.000209,1.000000,0.000000,0.000161,1.000000,0.000000,0.001994,0.856497,0.999750,0.001348,0.566890,1.000000
"Calocedrus decrruens 1 (VH145)",VH145,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh145.ucsb.nicolet.spectrum.txt,0.000126,1.000000,0.000000,0.000235,1.000000,0.000000,0.000182,1.000000,0.000000,0.002271,0.889210,0.999750,0.001824,0.685448,1.000000
"Calocedrus decrruens 1 (VH146)",VH146,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh146.ucsb.nicolet.spectrum.txt,0.000127,1.000000,0.000000,0.000226,1.000000,0.000000,0.000174,1.000000,0.000000,0.002028,0.907589,0.999750,0.001507,0.630675,1.000000
"Calocedrus decrruens 2 (VH151)",VH151,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh151.ucsb.nicolet.spectrum.txt,0.000171,1.000000,0.000000,0.000283,1.000000,0.000000,0.000220,1.000000,0.000000,0.002702,0.902670,0.999750,0.001832,0.639176,1.000000
"Calocedrus decrruens 2 (VH152)",VH152,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh152.ucsb.nicolet.spectrum.txt,0.000142,1.000000,0.000000,0.000264,1.000000,0.000000,0.000205,1.000000,0.000000,0.002907,0.895014,0.999750,0.001603,0.707095,1.000000
"Calocedrus decrruens 3 (VH155)",VH155,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh155.ucsb.nicolet.spectrum.txt,0.000127,1.000000,0.000000,0.000202,1.000000,0.000000,0.000156,1.000000,0.000000,0.002298,0.832355,0.999750,0.001311,0.590628,1.000000
"Calocedrus decrruens 3 (VH156)",VH156,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh156.ucsb.nicolet.spectrum.txt,0.000126,1.000000,0.000000,0.000238,1.000000,0.000000,0.000184,1.000000,0.000000,0.002483,0.881296,0.999750,0.001452,0.588656,1.000000
"Calocedrus decrruens 1 (VH241)",VH241,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh241.ucsb.nicolet.spectrum.txt,0.000172,1.000000,0.000000,0.000284,1.000000,0.000000,0.000221,1.000000,0.000000,0.002854,0.835158,0.999750,0.001736,0.680503,1.000000
"Calocedrus decrruens 1 (VH242)",VH242,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh242.ucsb.nicolet.spectrum.txt,0.000202,1.000000,0.000000,0.000298,1.000000,0.000000,0.000234,1.000000,0.000000,0.002661,0.876404,0.999750,0.001628,0.647813,1.000000
"Calocedrus decrruens 2 (VH247)",VH247,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh247.ucsb.nicolet.spectrum.txt,0.000231,1.000000,0.000000,0.000310,1.000000,0.000000,0.000245,1.000000,0.000000,0.002540,0.915690,0.999750,0.001763,0.561784,1.000000
"Calocedrus decrruens 2 (VH248)",VH248,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh248.ucsb.nicolet.spectrum.txt,0.000480,1.000000,0.000000,0.000359,1.000000,0.000000,0.000326,1.000000,0.000000,0.002720,0.903500,0.999750,0.001904,0.610576,1.000000
"Calocedrus decrruens 3 (VH251)",VH251,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh251.ucsb.nicolet.spectrum.txt,0.000128,1.000000,0.000000,0.000217,1.000000,0.000000,0.000167,1.000000,0.000000,0.002268,0.845426,0.999750,0.001992,0.640205,1.000000
"Calocedrus decrruens 3 (VH252)",VH252,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh252.ucsb.nicolet.spectrum.txt,0.000530,1.000000,0.000000,0.000418,1.000000,0.000000,0.000458,1.000000,0.000000,0.002502,0.841401,0.999750,0.001423,0.797346,1.000000
"Calocedrus decrruens 1 (VH049)",VH049,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh049.ucsb.asd.spectrum.txt,0.001179,0.999938,1.000000,0.000842,0.994935,1.000000,0.001655,0.999868,1.000000,0.000299,1.000000,0.000000,0.000279,1.000000,0.000000
"Calocedrus decrruens 1 (VH050)",VH050,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh050.ucsb.asd.spectrum.txt,0.001924,0.999891,1.000000,0.001235,0.994839,1.000000,0.002249,0.999802,1.000000,0.000323,1.000000,0.000000,0.000292,1.000000,0.000000
"Calocedrus decrruens 2 (VH055)",VH055,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh055.ucsb.asd.spectrum.txt,0.000931,0.999970,1.000000,0.001086,0.994011,1.000000,0.001711,0.999895,1.000000,0.000316,1.000000,0.000000,0.000288,1.000000,0.000000
"Calocedrus decrruens 2 (VH056)",VH056,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh056.ucsb.asd.spectrum.txt,0.001852,0.999880,1.000000,0.001471,0.982350,1.000000,0.001602,0.999890,1.000000,0.000315,1.000000,0.000000,0.000288,1.000000,0.000000
"Calocedrus decrruens 3 (VH059)",VH059,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh059.ucsb.asd.spectrum.txt,0.001295,0.999930,1.000000,0.001213,0.992912,1.000000,0.001785,0.999863,1.000000,0.000338,1.000000,0.000000,0.000299,1.000000,0.000000
"Calocedrus decrruens 3 (VH060)",VH060,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh060.ucsb.asd.spectrum.txt,0.001086,0.999955,1.000000,0.000996,0.994814,1.000000,0.002000,0.999833,1.000000,0.000240,1.000000,0.000000,0.000267,1.000000,0.000000
"Calocedrus decrruens 1 (VH145)",VH145,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh145.ucsb.asd.spectrum.txt,0.001051,0.999945,1.000000,0.001918,0.951198,1.000000,0.001351,0.999902,1.000000,0.000246,1.000000,0.000000,0.000268,1.000000,0.000000
"Calocedrus decrruens 1 (VH146)",VH146,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh146.ucsb.asd.spectrum.txt,0.003431,0.999637,1.000000,0.001574,0.991331,1.000000,0.001668,0.999884,1.000000,0.000274,1.000000,0.000000,0.000272,1.000000,0.000000
"Calocedrus decrruens 2 (VH151)",VH151,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh151.ucsb.asd.spectrum.txt,0.001401,0.999925,1.000000,0.001373,0.986550,1.000000,0.001257,0.999938,1.000000,0.000468,1.000000,0.000000,0.000271,1.000000,0.000000
"Calocedrus decrruens 2 (VH152)",VH152,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh152.ucsb.asd.spectrum.txt,0.002777,0.999793,1.000000,0.001497,0.992167,1.000000,0.002202,0.999834,1.000000,0.000306,1.000000,0.000000,0.000283,1.000000,0.000000
"Calocedrus decrruens 3 (VH155)",VH155,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh155.ucsb.asd.spectrum.txt,0.002003,0.999849,1.000000,0.002181,0.967338,1.000000,0.001886,0.999856,1.000000,0.000333,1.000000,0.000000,0.000297,1.000000,0.000000
"Calocedrus decrruens 3 (VH156)",VH156,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh156.ucsb.asd.spectrum.txt,0.001869,0.999873,1.000000,0.001256,0.988876,1.000000,0.001670,0.999883,1.000000,0.000339,1.000000,0.000000,0.000300,1.000000,0.000000
"Calocedrus decrruens 1 (VH241)",VH241,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh241.ucsb.asd.spectrum.txt,0.001337,0.999937,1.000000,0.000886,0.995620,1.000000,0.001444,0.999918,1.000000,0.000463,1.000000,0.000000,0.000267,1.000000,0.000000
"Calocedrus decrruens 1 (VH242)",VH242,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh242.ucsb.asd.spectrum.txt,0.001110,0.999952,1.000000,0.001441,0.982086,1.000000,0.001221,0.999932,1.000000,0.000293,1.000000,0.000000,0.000276,1.000000,0.000000
